no	coord	coordx	coordy	median.elevation	forest.percent	water.percent
38987	773200	773	200	757	17	4
38988	773201	773	201	901	26	1
38989	773202	773	202	899	65	1
38990	773203	773	203	1164	83	0
38991	773204	773	204	1253	43	0
38992	773205	773	205	869	68	8
38993	773206	773	206	965	68	5
38994	773207	773	207	1155	82	2
38995	773208	773	208	1345	24	0
38996	773209	773	209	1643	29	1
38997	773210	773	210	2015	0	1
38998	773211	773	211	1932	13	2
38999	773212	773	212	2148	1	0
39000	774129	774	129	2954	0	0
39001	774130	774	130	2767	0	0
39002	774131	774	131	2633	0	0
39003	774132	774	132	2556	0	0
39004	774133	774	133	2471	0	0
39005	774134	774	134	2402	0	0
39006	774135	774	135	2304	0	2
39007	774136	774	136	2161	0	3
39008	774137	774	137	2232	23	1
39009	774138	774	138	1955	43	3
39010	774139	774	139	1912	49	10
39011	774140	774	140	1973	11	1
39012	774141	774	141	1851	57	0
39013	774142	774	142	1812	5	36
39014	774143	774	143	2046	1	2
39015	774144	774	144	2290	0	0
39016	774145	774	145	2654	0	0
39017	774146	774	146	2555	0	1
39018	774147	774	147	2411	0	5
39019	774148	774	148	2193	0	1
39020	774149	774	149	2296	0	2
39021	774150	774	150	2474	0	1
39022	774151	774	151	2629	0	1
39023	774152	774	152	2749	0	0
39024	774153	774	153	2948	0	1
39025	774154	774	154	2870	0	2
39026	774155	774	155	2928	0	0
39027	774156	774	156	2883	0	3
39028	774157	774	157	2988	0	0
39029	774158	774	158	2572	0	1
39030	774159	774	159	2725	0	0
39031	774160	774	160	2798	0	0
39032	774161	774	161	2795	0	0
39033	774162	774	162	2722	0	0
39034	774163	774	163	2811	0	0
39035	774164	774	164	2644	0	0
39036	774165	774	165	2439	0	0
39037	774166	774	166	2012	52	0
39038	774167	774	167	1807	69	0
39039	774168	774	168	1410	85	2
39040	774169	774	169	1207	66	4
39041	774170	774	170	1735	61	0
39042	774171	774	171	2153	35	0
39043	774172	774	172	1936	34	2
39044	774173	774	173	1472	53	5
39045	774174	774	174	1302	50	4
39046	774175	774	175	1436	45	2
39047	774176	774	176	1667	91	1
39048	774177	774	177	2005	52	0
39049	774178	774	178	2293	7	1
39050	774179	774	179	2385	0	1
39051	774180	774	180	2492	0	1
39052	774181	774	181	2585	0	0
39053	774182	774	182	2399	0	0
39054	774183	774	183	2398	0	0
39055	774184	774	184	2063	5	1
39056	774185	774	185	1937	37	0
39057	774186	774	186	1808	75	0
39058	774187	774	187	1645	89	0
39059	774188	774	188	1579	70	2
39060	774189	774	189	2055	7	0
39061	774190	774	190	2183	0	0
39062	774191	774	191	2301	0	0
39063	774192	774	192	2100	0	2
39064	774193	774	193	1981	0	1
39065	774194	774	194	1986	0	0
39066	774195	774	195	1925	10	2
39067	774196	774	196	1719	41	0
39068	774197	774	197	1421	22	0
39069	774198	774	198	1052	55	0
39070	774199	774	199	781	32	1
39071	774200	774	200	1110	67	0
39072	774201	774	201	1260	40	0
39073	774202	774	202	1111	65	1
39074	774203	774	203	1432	20	1
39075	774204	774	204	1451	28	1
39076	774205	774	205	1064	76	1
39077	774206	774	206	1004	46	7
39078	774207	774	207	1445	43	0
39079	774208	774	208	1482	20	3
39080	774209	774	209	1624	21	4
39081	774210	774	210	1941	1	1
39082	774211	774	211	2050	1	1
39083	774212	774	212	2096	0	1
39084	775129	775	129	3187	0	0
39085	775130	775	130	3136	0	0
39086	775131	775	131	2867	0	0
39087	775132	775	132	2836	0	0
39088	775133	775	133	2749	0	0
39089	775134	775	134	2868	0	1
39090	775135	775	135	2822	0	0
39091	775136	775	136	2379	0	0
39092	775137	775	137	2114	6	1
39093	775138	775	138	2354	0	1
39094	775139	775	139	2491	0	0
39095	775140	775	140	2464	0	0
39096	775141	775	141	2023	22	0
39097	775142	775	142	1797	20	73
39098	775143	775	143	1874	21	22
39099	775144	775	144	2076	12	0
39100	775145	775	145	2566	0	0
39101	775146	775	146	2906	0	0
39102	775147	775	147	2579	0	3
39103	775148	775	148	2460	0	0
39104	775149	775	149	2296	0	3
39105	775150	775	150	2605	0	0
39106	775151	775	151	2754	0	1
39107	775152	775	152	2881	0	0
39108	775153	775	153	3057	0	0
39109	775154	775	154	2831	0	1
39110	775155	775	155	2586	0	4
39111	775156	775	156	2938	0	0
39112	775157	775	157	2952	0	2
39113	775158	775	158	2917	0	0
39114	775159	775	159	2771	0	3
39115	775160	775	160	2734	0	0
39116	775161	775	161	2470	0	1
39117	775162	775	162	2500	0	2
39118	775163	775	163	2536	0	0
39119	775164	775	164	2507	0	0
39120	775165	775	165	2142	31	2
39121	775166	775	166	1661	62	2
39122	775167	775	167	1453	73	0
39123	775168	775	168	1289	69	2
39124	775169	775	169	1551	61	1
39125	775170	775	170	1778	49	1
39126	775171	775	171	2315	6	0
39127	775172	775	172	2204	4	1
39128	775173	775	173	1829	76	1
39129	775174	775	174	1387	71	5
39130	775175	775	175	1515	86	1
39131	775176	775	176	1712	89	0
39132	775177	775	177	2018	31	0
39133	775178	775	178	2213	3	2
39134	775179	775	179	2284	4	1
39135	775180	775	180	2240	11	0
39136	775181	775	181	2537	0	0
39137	775182	775	182	2439	0	3
39138	775183	775	183	2610	0	0
39139	775184	775	184	2193	0	1
39140	775185	775	185	2145	0	0
39141	775186	775	186	1972	1	0
39142	775187	775	187	1724	70	1
39143	775188	775	188	1696	46	0
39144	775189	775	189	1777	11	4
39145	775190	775	190	1934	0	2
39146	775191	775	191	2170	0	0
39147	775192	775	192	2192	0	0
39148	775193	775	193	2089	0	0
39149	775194	775	194	1835	9	3
39150	775195	775	195	1607	33	4
39151	775196	775	196	1373	30	1
39152	775197	775	197	1207	37	0
39153	775198	775	198	920	31	2
39154	775199	775	199	829	38	4
39155	775200	775	200	1387	28	0
39156	775201	775	201	1538	36	0
39157	775202	775	202	1286	65	2
39158	775203	775	203	1506	25	0
39159	775204	775	204	1623	26	1
39160	775205	775	205	1293	68	0
39161	775206	775	206	995	70	2
39162	775207	775	207	1173	49	3
39163	775208	775	208	1507	43	1
39164	775209	775	209	1817	5	2
39165	775210	775	210	2087	0	0
39166	775211	775	211	2118	0	0
39167	775212	775	212	2196	0	0
39168	776131	776	131	3092	0	0
39169	776132	776	132	2947	0	0
39170	776133	776	133	2904	0	0
39171	776134	776	134	2986	0	0
39172	776135	776	135	2602	0	0
39173	776136	776	136	2615	0	1
39174	776137	776	137	2749	0	0
39175	776138	776	138	2792	0	1
39176	776139	776	139	2896	0	0
39177	776140	776	140	2600	0	0
39178	776141	776	141	2245	5	0
39179	776142	776	142	1829	26	29
39180	776143	776	143	1797	1	86
39181	776144	776	144	1822	15	46
39182	776145	776	145	2316	2	0
39183	776146	776	146	2909	0	0
39184	776147	776	147	2848	0	7
39185	776148	776	148	2585	0	0
39186	776149	776	149	2282	0	1
39187	776150	776	150	2562	0	2
39188	776151	776	151	2667	0	3
39189	776152	776	152	2794	0	1
39190	776153	776	153	2855	0	1
39191	776154	776	154	2656	0	0
39192	776155	776	155	2435	0	4
39193	776156	776	156	2625	0	2
39194	776157	776	157	2775	0	0
39195	776158	776	158	2905	0	0
39196	776159	776	159	2566	0	1
39197	776160	776	160	2535	0	0
39198	776161	776	161	2268	1	0
39199	776162	776	162	2315	0	0
39200	776163	776	163	2183	14	0
39201	776164	776	164	2241	20	0
39202	776165	776	165	1721	55	0
39203	776166	776	166	1403	28	3
39204	776167	776	167	1456	25	2
39205	776168	776	168	1693	71	0
39206	776169	776	169	2017	72	0
39207	776170	776	170	1929	55	0
39208	776171	776	171	2318	2	0
39209	776172	776	172	2391	0	0
39210	776173	776	173	2027	28	0
39211	776174	776	174	1600	75	2
39212	776175	776	175	1467	72	3
39213	776176	776	176	1835	73	2
39214	776177	776	177	1987	49	0
39215	776178	776	178	2255	15	0
39216	776179	776	179	2010	34	0
39217	776180	776	180	2154	31	0
39218	776181	776	181	2219	1	3
39219	776182	776	182	2377	0	1
39220	776183	776	183	2483	0	1
39221	776184	776	184	2487	0	1
39222	776185	776	185	2394	0	0
39223	776186	776	186	2109	1	0
39224	776187	776	187	1787	43	3
39225	776188	776	188	2032	0	0
39226	776189	776	189	2171	8	0
39227	776190	776	190	1914	0	2
39228	776191	776	191	2035	0	0
39229	776192	776	192	2295	0	0
39230	776193	776	193	2148	0	1
39231	776194	776	194	1910	0	0
39232	776195	776	195	1732	29	1
39233	776196	776	196	1478	72	0
39234	776197	776	197	1181	63	2
39235	776198	776	198	880	39	6
39236	776199	776	199	974	36	1
39237	776200	776	200	1410	20	0
39238	776201	776	201	1598	11	0
39239	776202	776	202	1660	48	1
39240	776203	776	203	1664	32	0
39241	776204	776	204	1749	29	1
39242	776205	776	205	1419	71	0
39243	776206	776	206	1130	71	2
39244	776207	776	207	1275	57	0
39245	776208	776	208	1226	64	3
39246	776209	776	209	1537	58	1
39247	776210	776	210	1753	2	1
39248	776211	776	211	2008	0	1
39249	776212	776	212	2318	0	0
39250	777135	777	135	2979	0	0
39251	777136	777	136	2928	0	0
39252	777137	777	137	2742	0	3
39253	777138	777	138	2651	0	1
39254	777139	777	139	2511	5	1
39255	777140	777	140	2322	8	1
39256	777141	777	141	2076	7	1
39257	777142	777	142	1998	13	0
39258	777143	777	143	1824	33	42
39259	777144	777	144	1805	12	79
39260	777145	777	145	2028	17	5
39261	777146	777	146	2627	0	3
39262	777147	777	147	2731	0	6
39263	777148	777	148	2510	0	1
39264	777149	777	149	2228	0	3
39265	777150	777	150	2680	0	0
39266	777151	777	151	2790	0	0
39267	777152	777	152	2884	0	0
39268	777153	777	153	2887	0	0
39269	777154	777	154	2795	0	0
39270	777155	777	155	2634	0	0
39271	777156	777	156	2362	0	3
39272	777157	777	157	2418	0	3
39273	777158	777	158	2829	0	0
39274	777159	777	159	2602	0	1
39275	777160	777	160	2238	2	1
39276	777161	777	161	2077	20	0
39277	777162	777	162	1977	53	0
39278	777163	777	163	1706	55	2
39279	777164	777	164	1605	69	0
39280	777165	777	165	1469	47	3
39281	777166	777	166	1459	40	0
39282	777167	777	167	1592	13	1
39283	777168	777	168	2046	40	0
39284	777169	777	169	2228	21	0
39285	777170	777	170	2192	22	3
39286	777171	777	171	2531	0	0
39287	777172	777	172	2424	0	0
39288	777173	777	173	2171	5	0
39289	777174	777	174	2041	44	0
39290	777175	777	175	1604	77	1
39291	777176	777	176	1430	59	3
39292	777177	777	177	1708	67	1
39293	777178	777	178	1970	34	1
39294	777179	777	179	1791	73	0
39295	777180	777	180	1984	52	0
39296	777181	777	181	2016	7	3
39297	777182	777	182	2279	0	0
39298	777183	777	183	2297	0	1
39299	777184	777	184	2477	0	2
39300	777185	777	185	2386	0	0
39301	777186	777	186	2047	8	3
39302	777187	777	187	1857	14	4
39303	777188	777	188	2194	0	1
39304	777189	777	189	2439	0	0
39305	777190	777	190	2178	0	2
39306	777191	777	191	1994	0	1
39307	777192	777	192	2199	0	3
39308	777193	777	193	2283	0	0
39309	777194	777	194	2106	0	0
39310	777195	777	195	1882	13	0
39311	777196	777	196	1679	62	0
39312	777197	777	197	1273	76	0
39313	777198	777	198	845	40	4
39314	777199	777	199	992	27	3
39315	777200	777	200	1342	6	1
39316	777201	777	201	1662	1	0
39317	777202	777	202	1923	13	0
39318	777203	777	203	1975	1	1
39319	777204	777	204	1759	23	3
39320	777205	777	205	1425	65	0
39321	777206	777	206	1287	73	2
39322	777207	777	207	1575	54	1
39323	777208	777	208	1433	62	4
39324	777209	777	209	1455	56	1
39325	777210	777	210	1663	7	3
39326	777211	777	211	1908	5	0
39327	777212	777	212	2122	0	0
39328	778134	778	134	3003	0	0
39329	778135	778	135	2896	0	0
39330	778136	778	136	2563	0	4
39331	778137	778	137	2295	0	0
39332	778138	778	138	2217	0	2
39333	778139	778	139	2185	5	1
39334	778140	778	140	2329	0	2
39335	778141	778	141	2321	4	0
39336	778142	778	142	2102	39	0
39337	778143	778	143	1900	15	2
39338	778144	778	144	1835	35	4
39339	778145	778	145	1804	8	4
39340	778146	778	146	2248	5	0
39341	778147	778	147	2572	0	2
39342	778148	778	148	2386	1	0
39343	778149	778	149	2233	0	2
39344	778150	778	150	2690	0	0
39345	778151	778	151	3073	0	0
39346	778152	778	152	2746	0	0
39347	778153	778	153	2715	0	4
39348	778154	778	154	2881	0	0
39349	778155	778	155	2857	0	0
39350	778156	778	156	2617	0	0
39351	778157	778	157	2281	0	2
39352	778158	778	158	2597	0	0
39353	778159	778	159	2794	0	0
39354	778160	778	160	2547	0	0
39355	778161	778	161	2318	5	0
39356	778162	778	162	1792	40	3
39357	778163	778	163	2045	61	0
39358	778164	778	164	2020	48	0
39359	778165	778	165	1719	83	2
39360	778166	778	166	1868	69	0
39361	778167	778	167	1565	53	3
39362	778168	778	168	1987	37	0
39363	778169	778	169	2137	17	0
39364	778170	778	170	2140	21	5
39365	778171	778	171	2582	0	1
39366	778172	778	172	2466	0	0
39367	778173	778	173	2382	0	0
39368	778174	778	174	2049	38	0
39369	778175	778	175	1707	76	2
39370	778176	778	176	1682	62	0
39371	778177	778	177	1508	55	1
39372	778178	778	178	1498	46	1
39373	778179	778	179	1533	37	1
39374	778180	778	180	1647	56	3
39375	778181	778	181	1832	50	0
39376	778182	778	182	2005	24	1
39377	778183	778	183	2220	0	3
39378	778184	778	184	2437	0	0
39379	778185	778	185	2428	0	0
39380	778186	778	186	2421	0	0
39381	778187	778	187	2036	0	3
39382	778188	778	188	2190	0	2
39383	778189	778	189	2394	0	3
39384	778190	778	190	2394	0	0
39385	778191	778	191	2101	0	0
39386	778192	778	192	2110	0	0
39387	778193	778	193	2146	0	0
39388	778194	778	194	1979	8	1
39389	778195	778	195	1801	24	0
39390	778196	778	196	1526	52	0
39391	778197	778	197	1210	63	0
39392	778198	778	198	879	23	1
39393	778199	778	199	1057	27	2
39394	778200	778	200	1127	67	2
39395	778201	778	201	1477	31	0
39396	778202	778	202	1737	5	1
39397	778203	778	203	1937	5	0
39398	778204	778	204	1709	14	2
39399	778205	778	205	1523	43	2
39400	778206	778	206	1452	77	0
39401	778207	778	207	1826	35	0
39402	778208	778	208	1642	46	3
39403	778209	778	209	1711	30	0
39404	778210	778	210	1965	2	0
39405	778211	778	211	1967	3	0
39406	778212	778	212	2004	0	0
39407	779134	779	134	3045	0	0
39408	779135	779	135	2874	0	0
39409	779136	779	136	2872	0	0
39410	779137	779	137	2791	0	0
39411	779138	779	138	2607	0	0
39412	779139	779	139	2409	0	0
39413	779140	779	140	2208	2	0
39414	779141	779	141	2020	22	4
39415	779142	779	142	2050	4	0
39416	779143	779	143	2181	4	0
39417	779144	779	144	1962	67	0
39418	779145	779	145	1797	17	15
39419	779146	779	146	1863	27	18
39420	779147	779	147	2317	6	0
39421	779148	779	148	2128	7	1
39422	779149	779	149	2492	0	1
39423	779150	779	150	2838	0	0
39424	779151	779	151	2621	0	1
39425	779152	779	152	2503	0	0
39426	779153	779	153	2760	0	0
39427	779154	779	154	2736	0	1
39428	779155	779	155	2560	0	2
39429	779156	779	156	2477	0	1
39430	779157	779	157	2327	0	3
39431	779158	779	158	2250	19	1
39432	779159	779	159	2698	0	0
39433	779160	779	160	2548	0	0
39434	779161	779	161	2061	16	3
39435	779162	779	162	1871	71	1
39436	779163	779	163	2411	23	0
39437	779164	779	164	2228	29	0
39438	779165	779	165	1966	36	3
39439	779166	779	166	2250	9	0
39440	779167	779	167	1806	62	3
39441	779168	779	168	1855	61	1
39442	779169	779	169	2444	1	0
39443	779170	779	170	2192	15	3
39444	779171	779	171	2502	2	0
39445	779172	779	172	2301	0	0
39446	779173	779	173	2038	4	1
39447	779174	779	174	1950	43	1
39448	779175	779	175	1959	39	1
39449	779176	779	176	2003	39	1
39450	779177	779	177	1996	60	0
39451	779178	779	178	1752	81	0
39452	779179	779	179	1662	24	0
39453	779180	779	180	1565	44	0
39454	779181	779	181	1566	10	1
39455	779182	779	182	1731	41	2
39456	779183	779	183	2024	21	0
39457	779184	779	184	2282	0	0
39458	779185	779	185	2193	0	0
39459	779186	779	186	2363	0	0
39460	779187	779	187	2257	0	0
39461	779188	779	188	2342	0	0
39462	779189	779	189	2537	0	0
39463	779190	779	190	2550	0	0
39464	779191	779	191	2214	0	1
39465	779192	779	192	2119	0	4
39466	779193	779	193	2022	7	1
39467	779194	779	194	1813	48	1
39468	779195	779	195	1668	76	2
39469	779196	779	196	1392	43	5
39470	779197	779	197	1090	10	0
39471	779198	779	198	911	17	4
39472	779199	779	199	1263	24	0
39473	779200	779	200	1406	53	2
39474	779201	779	201	1242	37	1
39475	779202	779	202	1409	38	3
39476	779203	779	203	1556	48	2
39477	779204	779	204	1661	50	0
39478	779205	779	205	1686	13	1
39479	779206	779	206	1750	20	2
39480	779207	779	207	1876	19	2
39481	779208	779	208	1866	8	6
39482	779209	779	209	1857	6	4
39483	779210	779	210	2153	0	0
39484	779211	779	211	2402	0	0
39485	780134	780	134	3195	0	0
39486	780135	780	135	3123	0	0
39487	780136	780	136	2846	0	0
39488	780137	780	137	2573	0	4
39489	780138	780	138	2286	0	3
39490	780139	780	139	2119	0	3
39491	780140	780	140	2069	3	2
39492	780141	780	141	2300	0	1
39493	780142	780	142	2460	0	0
39494	780143	780	143	2487	0	0
39495	780144	780	144	2217	16	2
39496	780145	780	145	1933	63	15
39497	780146	780	146	1790	15	84
39498	780147	780	147	1860	43	35
39499	780148	780	148	1997	32	0
39500	780149	780	149	2228	8	0
39501	780150	780	150	2484	0	0
39502	780151	780	151	2310	0	1
39503	780152	780	152	2578	0	0
39504	780153	780	153	2861	0	0
39505	780154	780	154	2903	0	0
39506	780155	780	155	2939	0	0
39507	780156	780	156	2861	0	0
39508	780157	780	157	2607	0	0
39509	780158	780	158	2189	24	1
39510	780159	780	159	2438	8	0
39511	780160	780	160	2396	0	3
39512	780161	780	161	2055	35	2
39513	780162	780	162	2171	17	2
39514	780163	780	163	2466	3	1
39515	780164	780	164	2230	6	1
39516	780165	780	165	2234	11	3
39517	780166	780	166	2474	0	0
39518	780167	780	167	2101	38	0
39519	780168	780	168	1776	57	4
39520	780169	780	169	2352	6	0
39521	780170	780	170	2519	0	1
39522	780171	780	171	2333	1	2
39523	780172	780	172	2573	0	0
39524	780173	780	173	2241	1	2
39525	780174	780	174	2270	1	0
39526	780175	780	175	2257	0	0
39527	780176	780	176	2383	0	0
39528	780177	780	177	2205	1	0
39529	780178	780	178	2038	20	0
39530	780179	780	179	1974	25	2
39531	780180	780	180	1864	67	0
39532	780181	780	181	1638	75	3
39533	780182	780	182	1537	16	1
39534	780183	780	183	1692	58	0
39535	780184	780	184	1885	53	0
39536	780185	780	185	1949	45	2
39537	780186	780	186	2151	14	0
39538	780187	780	187	2367	0	0
39539	780188	780	188	2496	0	0
39540	780189	780	189	2591	0	0
39541	780190	780	190	2537	0	1
39542	780191	780	191	2321	0	0
39543	780192	780	192	2165	0	1
39544	780193	780	193	1931	26	0
39545	780194	780	194	1714	55	0
39546	780195	780	195	1540	54	0
39547	780196	780	196	1278	44	0
39548	780197	780	197	950	30	6
39549	780198	780	198	1008	14	0
39550	780199	780	199	1441	24	1
39551	780200	780	200	1750	25	3
39552	780201	780	201	1577	33	4
39553	780202	780	202	1505	44	0
39554	780203	780	203	1446	12	2
39555	780204	780	204	1432	5	3
39556	780205	780	205	1738	18	0
39557	780206	780	206	2108	0	0
39558	780207	780	207	2140	0	2
39559	780208	780	208	2285	0	0
39560	780209	780	209	2068	0	3
39561	780210	780	210	2287	0	1
39562	781135	781	135	2809	0	0
39563	781136	781	136	2538	0	1
39564	781137	781	137	2299	0	3
39565	781138	781	138	2267	0	4
39566	781139	781	139	2508	0	1
39567	781140	781	140	2622	0	6
39568	781141	781	141	2613	0	9
39569	781142	781	142	2704	0	1
39570	781143	781	143	2623	0	3
39571	781144	781	144	2458	0	2
39572	781145	781	145	2123	33	1
39573	781146	781	146	1834	59	39
39574	781147	781	147	1791	1	71
39575	781148	781	148	1799	18	24
39576	781149	781	149	1855	35	21
39577	781150	781	150	2027	6	1
39578	781151	781	151	2191	2	1
39579	781152	781	152	2547	0	0
39580	781153	781	153	2660	0	1
39581	781154	781	154	2625	0	1
39582	781155	781	155	2694	0	0
39583	781156	781	156	2880	0	0
39584	781157	781	157	2768	0	2
39585	781158	781	158	2478	3	0
39586	781159	781	159	2136	20	1
39587	781160	781	160	2359	0	4
39588	781161	781	161	2086	16	1
39589	781162	781	162	2490	0	1
39590	781163	781	163	2667	0	0
39591	781164	781	164	2377	0	0
39592	781165	781	165	2591	0	1
39593	781166	781	166	2504	0	0
39594	781167	781	167	2268	12	0
39595	781168	781	168	1803	46	1
39596	781169	781	169	2209	16	0
39597	781170	781	170	2718	0	0
39598	781171	781	171	2491	0	1
39599	781172	781	172	2538	0	0
39600	781173	781	173	2657	0	0
39601	781174	781	174	2459	0	3
39602	781175	781	175	2515	0	1
39603	781176	781	176	2588	0	0
39604	781177	781	177	2442	0	0
39605	781178	781	178	2412	0	0
39606	781179	781	179	2294	0	0
39607	781180	781	180	2111	7	0
39608	781181	781	181	1851	86	0
39609	781182	781	182	1631	48	2
39610	781183	781	183	1551	40	0
39611	781184	781	184	1555	2	1
39612	781185	781	185	1654	53	2
39613	781186	781	186	1918	42	1
39614	781187	781	187	2189	1	1
39615	781188	781	188	2368	0	0
39616	781189	781	189	2433	0	1
39617	781190	781	190	2439	0	0
39618	781191	781	191	2352	0	2
39619	781192	781	192	2348	0	0
39620	781193	781	193	2001	5	0
39621	781194	781	194	1716	64	0
39622	781195	781	195	1415	63	4
39623	781196	781	196	1166	53	1
39624	781197	781	197	995	42	5
39625	781198	781	198	1264	32	1
39626	781199	781	199	1662	19	0
39627	781200	781	200	2032	0	0
39628	781201	781	201	2080	0	0
39629	781202	781	202	1885	20	1
39630	781203	781	203	1855	12	0
39631	781204	781	204	1572	23	2
39632	781205	781	205	1566	8	1
39633	781206	781	206	2044	5	2
39634	781207	781	207	2212	0	4
39635	781208	781	208	2205	0	2
39636	781209	781	209	2220	0	2
39637	781210	781	210	2369	0	0
39638	782135	782	135	2963	0	0
39639	782136	782	136	2908	0	0
39640	782137	782	137	2802	0	0
